,time,price,pchange,change,volume,amount,type
711,14:17:59,4.82,-2.03,0.0,76,36632,卖盘
712,14:17:56,4.82,-2.03,0.0,75,36150,卖盘
713,14:17:47,4.82,-2.03,0.0,33,15906,卖盘
714,14:17:35,4.82,-2.03,0.0,2,964,卖盘
715,14:17:32,4.82,-2.03,0.0,157,75674,卖盘
716,14:17:29,4.82,-2.03,0.0,55,26510,卖盘
717,14:17:23,4.82,-2.03,0.0,40,19280,卖盘
718,14:17:20,4.82,-2.03,0.0,25,12050,卖盘
719,14:17:17,4.82,-2.03,-0.01,86,41452,卖盘
720,14:17:14,4.83,-1.83,0.0,12,5796,买盘
721,14:17:02,4.83,-1.83,0.01,110,53130,买盘
722,14:16:41,4.82,-2.03,-0.01,6,2892,卖盘
723,14:16:38,4.83,-1.83,0.01,11,5313,买盘
724,14:16:35,4.82,-2.03,0.0,2,964,卖盘
725,14:16:32,4.82,-2.03,-0.01,109,52538,卖盘
726,14:16:29,4.83,-1.83,0.0,46,22218,买盘
727,14:16:26,4.83,-1.83,0.01,30,14490,买盘
728,14:16:20,4.82,-2.03,0.0,35,16870,卖盘
729,14:16:14,4.82,-2.03,0.0,31,14942,卖盘
730,14:16:08,4.82,-2.03,0.0,3,1446,卖盘
731,14:16:05,4.82,-2.03,0.0,5,2410,中性盘
732,14:16:05,4.82,-2.03,0.0,5,2410,卖盘
733,14:16:02,4.82,-2.03,0.0,115,55430,卖盘
734,14:15:59,4.82,-2.03,0.0,1,482,卖盘
735,14:15:56,4.82,-2.03,0.0,6,2892,卖盘
736,14:15:44,4.82,-2.03,0.0,3,1446,卖盘
737,14:15:41,4.82,-2.03,0.0,210,101220,卖盘
738,14:15:38,4.82,-2.03,0.0,267,128694,卖盘
739,14:15:35,4.82,-2.03,0.0,96,46272,卖盘
740,14:15:32,4.82,-2.03,-0.01,108,52056,卖盘
741,14:15:29,4.83,-1.83,0.01,60,28980,买盘
742,14:15:26,4.82,-2.03,0.0,595,286790,卖盘
743,14:15:23,4.82,-2.03,-0.01,1,482,卖盘
744,14:15:20,4.83,-1.83,0.0,70,33810,买盘
745,14:15:17,4.83,-1.83,0.0,1,483,买盘
746,14:15:14,4.83,-1.83,0.0,102,49266,买盘
747,14:15:11,4.83,-1.83,0.01,103,49749,买盘
748,14:15:08,4.82,-2.03,0.0,7,3374,卖盘
749,14:15:02,4.82,-2.03,0.0,109,52538,卖盘
750,14:14:59,4.82,-2.03,-0.01,9,4338,卖盘
751,14:14:47,4.83,-1.83,0.0,395,191094,卖盘
752,14:14:40,4.83,-1.83,0.0,1526,737058,卖盘
753,14:14:37,4.83,-1.83,0.0,50,24150,卖盘
754,14:14:31,4.83,-1.83,0.0,229,110607,卖盘
755,14:14:26,4.83,-1.83,0.0,62,29946,卖盘
756,14:14:20,4.83,-1.83,0.0,151,72933,卖盘
757,14:14:16,4.83,-1.83,0.0,133,64239,卖盘
758,14:14:11,4.83,-1.83,0.0,12,5796,卖盘
759,14:14:04,4.83,-1.83,0.0,313,151353,买盘
760,14:14:01,4.83,-1.83,0.01,225,108675,买盘
761,14:13:58,4.82,-2.03,0.0,79,38078,卖盘
762,14:13:55,4.82,-2.03,-0.01,30,14460,卖盘
763,14:13:49,4.83,-1.83,0.0,14,6762,买盘
764,14:13:46,4.83,-1.83,0.0,26,12558,买盘
765,14:13:37,4.83,-1.83,0.0,7,3381,买盘
766,14:13:34,4.83,-1.83,0.0,528,255333,卖盘
767,14:13:31,4.83,-1.83,0.0,2746,1326318,卖盘
768,14:13:28,4.83,-1.83,-0.01,1,483,卖盘
769,14:13:25,4.84,-1.63,0.01,52,25168,买盘
770,14:13:22,4.83,-1.83,0.0,194,93702,卖盘
771,14:13:19,4.83,-1.83,0.0,10,4830,卖盘
772,14:13:16,4.83,-1.83,-0.01,45,21735,卖盘
773,14:13:13,4.84,-1.63,0.0,2,968,买盘
774,14:13:10,4.84,-1.63,0.01,1,484,买盘
775,14:13:07,4.83,-1.83,0.0,350,169050,卖盘
776,14:13:04,4.83,-1.83,-0.01,535,258405,卖盘
777,14:12:55,4.84,-1.63,0.01,14,6776,买盘
778,14:12:52,4.83,-1.83,0.0,2,966,卖盘
779,14:12:49,4.83,-1.83,0.0,1647,795501,卖盘
780,14:12:46,4.83,-1.83,0.0,2,966,卖盘
781,14:12:43,4.83,-1.83,-0.01,13,6279,卖盘
782,14:12:40,4.84,-1.63,0.01,3,1452,买盘
783,14:12:34,4.83,-1.83,-0.01,109,52647,卖盘
784,14:12:31,4.84,-1.63,0.0,66,31944,买盘
785,14:12:22,4.84,-1.63,0.0,5,2420,中性盘
786,14:12:22,4.84,-1.63,0.01,5,2420,买盘
787,14:12:19,4.83,-1.83,0.0,7,3381,卖盘
788,14:12:16,4.83,-1.83,-0.01,1,483,卖盘
789,14:12:13,4.84,-1.63,0.0,103,49852,买盘
790,14:12:10,4.84,-1.63,0.0,86,41624,买盘
791,14:12:07,4.84,-1.63,0.01,11,5324,买盘
792,14:12:04,4.83,-1.83,-0.01,111,53613,卖盘
793,14:12:01,4.84,-1.63,0.01,146,70838,买盘
794,14:11:55,4.83,-1.83,-0.01,100,48300,卖盘
795,14:11:52,4.84,-1.63,0.01,67,32428,买盘
796,14:11:43,4.83,-1.83,-0.01,302,145866,卖盘
797,14:11:40,4.84,-1.63,0.0,17,8228,买盘
798,14:11:37,4.84,-1.63,0.01,16,7744,买盘
799,14:11:34,4.83,-1.83,-0.01,138,66654,卖盘
800,14:11:31,4.84,-1.63,0.01,47,22748,买盘
801,14:11:28,4.83,-1.83,-0.01,86,41538,卖盘
802,14:11:25,4.84,-1.63,0.0,21,10164,买盘
803,14:11:22,4.84,-1.63,0.0,50,24200,买盘
804,14:11:19,4.84,-1.63,0.0,72,34848,买盘
805,14:11:13,4.84,-1.63,0.0,3,1452,买盘
806,14:11:07,4.84,-1.63,0.0,50,24200,买盘
807,14:11:04,4.84,-1.63,0.01,149,72116,买盘
808,14:11:01,4.83,-1.83,0.0,3,1449,卖盘
809,14:10:58,4.83,-1.83,-0.01,12,5796,卖盘
810,14:10:52,4.84,-1.63,0.01,5,2420,买盘
811,14:10:49,4.83,-1.83,-0.01,61,29463,卖盘
812,14:10:46,4.84,-1.63,0.0,47,22748,买盘
813,14:10:43,4.84,-1.63,0.01,15,7260,买盘
814,14:10:37,4.83,-1.83,0.0,28,13524,卖盘
815,14:10:34,4.83,-1.83,-0.01,109,52647,卖盘
816,14:10:31,4.84,-1.63,0.0,46,22264,买盘
817,14:10:25,4.84,-1.63,0.01,71,34364,买盘
818,14:10:22,4.83,-1.83,-0.01,1,483,卖盘
819,14:10:19,4.84,-1.63,0.01,15,7260,买盘
820,14:10:16,4.83,-1.83,-0.01,4,1932,卖盘
821,14:10:07,4.84,-1.63,0.01,4,1936,买盘
822,14:10:04,4.83,-1.83,-0.01,154,74382,卖盘
823,14:09:58,4.84,-1.63,0.0,46,22264,买盘
824,14:09:55,4.84,-1.63,0.01,6,2904,买盘
825,14:09:52,4.83,-1.83,0.0,134,64722,卖盘
826,14:09:49,4.83,-1.83,0.0,2,966,卖盘
827,14:09:43,4.83,-1.83,0.0,137,66171,卖盘
828,14:09:40,4.83,-1.83,-0.01,10,4830,卖盘
829,14:09:37,4.84,-1.63,0.0,78,37752,买盘
830,14:09:33,4.84,-1.63,0.0,309,149556,买盘
831,14:09:31,4.84,-1.63,0.0,58,28072,买盘
832,14:09:25,4.84,-1.63,0.0,6,2904,买盘
833,14:09:18,4.84,-1.63,0.01,161,77924,买盘
834,14:09:16,4.83,-1.83,-0.01,142,68586,卖盘
835,14:09:12,4.84,-1.63,0.01,26,12584,买盘
836,14:09:10,4.83,-1.83,-0.01,6,2898,卖盘
837,14:09:07,4.84,-1.63,0.0,110,53240,买盘
838,14:09:04,4.84,-1.63,0.0,135,65340,买盘
839,14:09:01,4.84,-1.63,0.01,205,99220,中性盘
840,14:08:58,4.83,-1.83,0.0,117,56511,卖盘
841,14:08:55,4.83,-1.83,0.0,967,467061,卖盘
842,14:08:52,4.83,-1.83,0.0,0,0,卖盘
843,14:08:49,4.83,-1.83,-0.02,142,68586,卖盘
844,14:08:43,4.85,-1.42,-0.02,103,49955,中性盘
845,14:08:43,4.85,-1.42,0.02,103,49955,买盘
846,14:08:40,4.83,-1.83,-0.01,9,4347,卖盘
847,14:08:37,4.84,-1.63,0.0,500,242000,买盘
848,14:08:34,4.84,-1.63,0.0,166,80344,买盘
849,14:08:31,4.84,-1.63,0.01,56,27104,买盘
850,14:08:27,4.83,-1.83,0.0,59,28497,卖盘
851,14:08:25,4.83,-1.83,-0.02,2326,1123458,卖盘
852,14:08:19,4.85,-1.42,0.01,5,2425,买盘
853,14:08:10,4.84,-1.63,-0.01,10,4840,中性盘
854,14:08:06,4.85,-1.42,0.02,17,8245,买盘
855,14:08:04,4.83,-1.83,0.0,109,52647,卖盘
856,14:08:00,4.83,-1.83,0.0,6,2898,卖盘
857,14:07:54,4.83,-1.83,0.0,10,4830,卖盘
858,14:07:49,4.83,-1.83,-0.02,105,50715,卖盘
859,14:07:46,4.85,-1.42,0.02,100,48500,买盘
860,14:07:42,4.83,-1.83,0.0,0,0,卖盘
861,14:07:39,4.83,-1.83,-0.01,3126,1509858,卖盘
862,14:07:37,4.84,-1.63,0.0,18,8712,卖盘
863,14:07:34,4.84,-1.63,0.0,108,52272,卖盘
864,14:07:31,4.84,-1.63,0.01,4202,2033768,买盘
865,14:07:24,4.83,-1.83,-0.01,100,48300,卖盘
866,14:07:21,4.84,-1.63,0.0,5,2420,买盘
867,14:07:18,4.84,-1.63,0.01,2,968,买盘
868,14:07:15,4.83,-1.83,0.0,4,1932,卖盘
869,14:07:10,4.83,-1.83,0.0,1,483,卖盘
870,14:07:03,4.83,-1.83,-0.01,109,52647,卖盘
871,14:07:00,4.84,-1.63,0.0,20,9680,买盘
872,14:06:51,4.84,-1.63,0.0,20,9680,买盘
873,14:06:48,4.84,-1.63,0.01,5,2420,买盘
874,14:06:45,4.83,-1.83,0.0,267,128961,买盘
875,14:06:38,4.83,-1.83,0.0,650,313950,买盘
876,14:06:35,4.83,-1.83,0.0,3,1449,买盘
877,14:06:32,4.83,-1.83,0.0,124,59892,买盘
878,14:06:29,4.83,-1.83,0.0,2240,1081920,卖盘
879,14:06:28,4.83,-1.83,0.0,2,966,卖盘
880,14:06:24,4.83,-1.83,-0.01,1,483,卖盘
881,14:06:20,4.84,-1.63,0.01,5,2420,买盘
882,14:06:18,4.83,-1.83,0.0,66,31878,卖盘
883,14:06:14,4.83,-1.83,0.0,169,81627,买盘
884,14:06:11,4.83,-1.83,0.0,613,296079,买盘
885,14:06:04,4.83,-1.83,0.0,129,62307,买盘
886,14:05:59,4.83,-1.83,0.01,3,1449,买盘
887,14:05:56,4.82,-2.03,0.0,0,0,卖盘
888,14:05:53,4.82,-2.03,-0.02,758,365356,卖盘
889,14:05:50,4.84,-1.63,0.01,1,484,买盘
890,14:05:47,4.83,-1.83,0.0,23,11109,卖盘
891,14:05:35,4.83,-1.83,0.0,50,24150,卖盘
892,14:05:32,4.83,-1.83,0.0,156,75348,买盘
893,14:05:29,4.83,-1.83,0.0,88,42504,买盘
894,14:05:26,4.83,-1.83,0.0,10,4830,买盘
895,14:05:23,4.83,-1.83,0.0,224,108192,买盘
896,14:05:20,4.83,-1.83,0.0,116,56028,买盘
897,14:05:17,4.83,-1.83,0.0,147,71001,买盘
898,14:05:14,4.83,-1.83,0.0,295,142485,卖盘
899,14:05:08,4.83,-1.83,0.0,37,17871,中性盘
900,14:05:08,4.83,-1.83,0.0,37,17871,买盘
901,14:05:05,4.83,-1.83,0.0,65,31395,卖盘
902,14:05:02,4.83,-1.83,0.0,152,73416,买盘
903,14:04:56,4.83,-1.83,0.0,160,77280,买盘
904,14:04:53,4.83,-1.83,0.0,54,26082,买盘
905,14:04:50,4.83,-1.83,0.0,320,154560,买盘
906,14:04:47,4.83,-1.83,0.0,174,84042,卖盘
907,14:04:44,4.83,-1.83,0.0,187,90321,卖盘
908,14:04:35,4.83,-1.83,0.0,22,10626,卖盘
909,14:04:32,4.83,-1.83,-0.01,109,52647,卖盘
910,14:04:29,4.84,-1.63,0.0,5,2420,买盘
911,14:04:26,4.84,-1.63,0.0,151,73084,买盘
912,14:04:23,4.84,-1.63,0.0,6,2904,买盘
913,14:04:20,4.84,-1.63,0.0,1,484,买盘
914,14:04:17,4.84,-1.63,0.01,320,154880,买盘
915,14:04:08,4.83,-1.83,0.0,1,483,卖盘
916,14:04:05,4.83,-1.83,0.0,30,14490,卖盘
917,14:04:02,4.83,-1.83,0.0,110,53130,卖盘
918,14:03:59,4.83,-1.83,-0.01,4,1932,卖盘
919,14:03:50,4.84,-1.63,0.0,5,2420,买盘
920,14:03:47,4.84,-1.63,0.01,2,968,买盘
921,14:03:41,4.83,-1.83,-0.01,7,3381,卖盘
922,14:03:38,4.84,-1.63,0.01,16,7744,买盘
923,14:03:35,4.83,-1.83,0.01,29,14007,买盘
924,14:03:32,4.82,-2.03,0.0,108,52056,卖盘
925,14:03:29,4.82,-2.03,-0.01,17,8194,卖盘
926,14:03:26,4.83,-1.83,0.0,7,3381,买盘
927,14:03:23,4.83,-1.83,0.01,7,3381,买盘
928,14:03:20,4.82,-2.03,-0.02,50,24100,卖盘
929,14:03:17,4.84,-1.63,0.01,13,6292,买盘
930,14:03:14,4.83,-1.83,0.0,0,0,中性盘
931,14:03:11,4.83,-1.83,0.0,151,72933,买盘
932,14:03:08,4.83,-1.83,0.0,10,4830,买盘
933,14:03:05,4.83,-1.83,0.01,11,5313,买盘
934,14:03:02,4.82,-2.03,0.0,109,52538,卖盘
935,14:02:59,4.82,-2.03,0.0,46,22172,卖盘
936,14:02:53,4.82,-2.03,-0.01,2,964,卖盘
937,14:02:47,4.83,-1.83,0.01,4,1932,买盘
938,14:02:41,4.82,-2.03,-0.01,1,482,卖盘
939,14:02:38,4.83,-1.83,0.01,70,33810,买盘
940,14:02:32,4.82,-2.03,-0.01,109,52538,卖盘
941,14:02:26,4.83,-1.83,0.0,28,13524,卖盘
942,14:02:20,4.83,-1.83,-0.01,30,14490,卖盘
943,14:02:17,4.84,-1.63,0.01,5,2420,买盘
944,14:02:14,4.83,-1.83,0.0,3,1449,卖盘
945,14:02:11,4.83,-1.83,0.0,112,54096,买盘
946,14:02:08,4.83,-1.83,0.0,9,4347,买盘
947,14:02:05,4.83,-1.83,0.0,459,221697,卖盘
948,14:02:02,4.83,-1.83,-0.01,126,60858,卖盘
949,14:01:47,4.84,-1.63,0.01,5,2420,买盘
950,14:01:44,4.83,-1.83,0.0,386,186438,买盘
951,14:01:41,4.83,-1.83,0.0,12,5796,买盘
952,14:01:35,4.83,-1.83,0.0,45,21735,买盘
953,14:01:32,4.83,-1.83,0.0,110,53130,买盘
954,14:01:29,4.83,-1.83,0.0,20,9660,中性盘
955,14:01:29,4.83,-1.83,0.0,20,9660,买盘
956,14:01:26,4.83,-1.83,0.0,58,28014,买盘
957,14:01:20,4.83,-1.83,0.0,16,7728,买盘
958,14:01:14,4.83,-1.83,0.0,58,28014,买盘
959,14:01:11,4.83,-1.83,0.0,11,5313,买盘
960,14:01:08,4.83,-1.83,0.0,179,86457,卖盘
961,14:01:05,4.83,-1.83,0.0,20,9660,卖盘
962,14:01:02,4.83,-1.83,0.0,109,52647,卖盘
963,14:00:59,4.83,-1.83,-0.01,20,9660,卖盘
964,14:00:53,4.84,-1.63,0.0,10,4840,买盘
965,14:00:50,4.84,-1.63,0.0,5,2420,买盘
966,14:00:47,4.84,-1.63,0.0,18,8712,买盘
967,14:00:44,4.84,-1.63,0.0,6,2904,买盘
968,14:00:41,4.84,-1.63,0.0,7,3388,买盘
969,14:00:38,4.84,-1.63,0.0,31,15004,买盘
970,14:00:35,4.84,-1.63,0.0,0,0,买盘
971,14:00:32,4.84,-1.63,0.01,294,142296,买盘
972,14:00:23,4.83,-1.83,0.0,27,13041,卖盘
973,14:00:17,4.83,-1.83,0.0,4947,2389715,买盘
974,14:00:11,4.83,-1.83,0.0,110,53130,买盘
975,14:00:08,4.83,-1.83,0.01,16,7728,买盘
976,14:00:02,4.82,-2.03,0.0,109,52538,卖盘
977,13:59:59,4.82,-2.03,-0.01,5,2410,卖盘
978,13:59:56,4.83,-1.83,0.0,2,966,买盘
979,13:59:50,4.83,-1.83,0.0,5,2415,买盘
980,13:59:47,4.83,-1.83,0.01,1,483,买盘
981,13:59:32,4.82,-2.03,0.0,109,52538,卖盘
982,13:59:29,4.82,-2.03,-0.01,48,23136,卖盘
983,13:59:26,4.83,-1.83,0.01,3000,1449000,买盘
984,13:59:23,4.82,-2.03,-0.01,11,5302,卖盘
985,13:59:20,4.83,-1.83,0.0,5,2415,买盘
986,13:59:14,4.83,-1.83,0.01,55,26565,买盘
987,13:59:11,4.82,-2.03,0.0,30,14460,卖盘
988,13:59:05,4.82,-2.03,-0.01,370,178340,卖盘
989,13:59:02,4.83,-1.83,0.0,118,56994,买盘
990,13:58:59,4.83,-1.83,0.01,11,5313,买盘
991,13:58:56,4.82,-2.03,0.0,1610,776020,卖盘
992,13:58:53,4.82,-2.03,-0.01,1,482,卖盘
993,13:58:47,4.83,-1.83,0.0,7,3381,买盘
994,13:58:41,4.83,-1.83,0.01,15,7245,买盘
995,13:58:35,4.82,-2.03,0.0,280,134960,卖盘
996,13:58:32,4.82,-2.03,0.0,191,92062,卖盘
997,13:58:29,4.82,-2.03,0.0,7,3374,卖盘
998,13:58:26,4.82,-2.03,-0.01,387,186534,卖盘
999,13:58:23,4.83,-1.83,0.01,6,2898,买盘
1000,13:58:14,4.82,-2.03,0.0,38,18316,卖盘
1001,13:58:08,4.82,-2.03,-0.01,80,38560,卖盘
1002,13:58:05,4.83,-1.83,0.01,31,14973,买盘
1003,13:58:02,4.82,-2.03,0.0,110,53020,卖盘
1004,13:57:56,4.82,-2.03,0.0,5,2410,卖盘
1005,13:57:53,4.82,-2.03,-0.01,10,4820,卖盘
1006,13:57:50,4.83,-1.83,0.0,3,1449,买盘
1007,13:57:50,4.83,-1.83,0.0,3,1449,中性盘
